ensemble,γ,d_min,μ,n_target,rep,seed,graph_id,n,m,d̄,d_max,d_min_obs,n_comp,N₁,N₂,n_full,m_full,λ₂_full,λ₃_full,(λ₃−λ₂)_full,φ_periph_full,φ_mod_full,φ*_full,ρ*_full,ρ₂_full,logΔ_full,IPR₂_full,IPR₂^π_full,PR₂_full,frac_giant,n_giant,m_giant,λ₂_giant,λ₃_giant,(λ₃−λ₂)_giant,φ_periph_giant,φ_mod_giant,φ*_giant,ρ*_giant,ρ₂_giant,logΔ_giant,IPR₂_giant,IPR₂^π_giant,PR₂_giant,frac_2core,n_core,m_core,λ₂_core,λ₃_core,(λ₃−λ₂)_core,φ_periph_core,φ_mod_core,φ*_core,ρ*_core,ρ₂_core,logΔ_core,IPR₂_core,IPR₂^π_core,PR₂_core
pl_dmin2,3.0,2,,1000000,1,12346,pl_dmin2_g3.0_n1000000_d2_r1,999998,1546712,3.0934301868603735,50,2,1,0,619416,999998,1546712,0.01577147821224001,0.015811880700978165,4.0402488738155995e-05,0.06666666666666667,0.2876462972221154,0.06666666666666667,9.697991610590723e-06,0.0430981979838522,1.4620265128351921,0.08209244766530997,0.07986117409505172,12.181388525251302,1.0,999998,1546712,0.01577147821224223,0.015811880700989933,4.040248874770391e-05,0.06666666666666667,0.2876462972221154,0.06666666666666667,9.697991610590723e-06,0.0430981979838522,1.4620265128351921,0.08209244766531068,0.07986117409505258,12.181388525251197,1.0,999998,1546712,0.015771478212236678,0.015811880700983494,4.0402488746815735e-05,0.06666666666666667,0.2876462972221154,0.06666666666666667,9.697991610590723e-06,0.0430981979838522,1.4620265128351921,0.08209244766524891,0.07986117409499274,12.181388525260363
pl_dmin2,3.0,2,,1000000,0,12345,pl_dmin2_g3.0_n1000000_d2_r0,999999,1549321,3.0986450986450986,50,1,1,1,619266,999999,1549321,0.018784711913675922,0.0203092717488651,0.0015245598351891765,0.07142857142857142,0.2838032108889786,0.07142857142857142,9.036216510329364e-06,0.05179010676289807,1.3795831292097154,0.08851757803547859,0.08475506851738158,11.297191159016931,1.0,999999,1549321,0.018784711913685248,0.020309271748869095,0.0015245598351838474,0.07142857142857142,0.2838032108889786,0.07142857142857142,9.036216510329364e-06,0.05179010676289807,1.3795831292097154,0.08851757803547855,0.08475506851738145,11.297191159016936,0.999998999999,999998,1549320,0.018784711914022756,0.020309271748922608,0.0015245598348998524,0.07142857142857142,0.2838032108889786,0.07142857142857142,9.036222342705187e-06,0.051790140190535204,1.3795831292097154,0.08851757803724,0.08475506855493808,11.297191158792128
pl_dmin2,3.0,2,,1000000,2,12347,pl_dmin2_g3.0_n1000000_d2_r2,1000000,1550096,3.100192,50,1,1,1,618941,1000000,1550096,0.017159880494871604,0.018483010019748614,0.0013231295248770092,0.07692307692307693,0.28834172728968477,0.07692307692307693,1.2579866021201267e-05,0.04611907907639269,1.3213404083067697,0.08356871682152776,0.08118871703765083,11.966200248540785,1.0,1000000,1550096,0.01715988049487338,0.018483010019745505,0.0013231295248721242,0.07692307692307693,0.28834172728968477,0.07692307692307693,1.2579866021201267e-05,0.04611907907639269,1.3213404083067697,0.0835687168215279,0.08118871703765096,11.966200248540765,0.999999,999999,1550095,0.017159880495090984,0.0184830100200426,0.0013231295249516162,0.07692307692307693,0.28834172728968477,0.07692307692307693,1.2579874136746458e-05,0.04611910882881372,1.3213404083067697,0.08356871682175306,0.081188717065703,11.966200248508525
pl_dmin2,3.0,2,,1000000,3,12348,pl_dmin2_g3.0_n1000000_d2_r3,1000000,1547885,3.09577,50,2,1,0,619195,1000000,1547885,0.016061472297687063,0.017121176441216246,0.0010597041435291832,0.07142857142857142,0.28729204529568014,0.07142857142857142,9.044599566505263e-06,0.0434253836686834,1.39180132843721,0.08395406584899238,0.08238237732579003,11.911275408610862,1.0,1000000,1547885,0.01606147229768884,0.01712117644122646,0.0010597041435376209,0.07142857142857142,0.28729204529568014,0.07142857142857142,9.044599566505263e-06,0.0434253836686834,1.39180132843721,0.08395406584899258,0.08238237732579018,11.911275408610834,1.0,1000000,1547885,0.01606147229767929,0.017121176441206698,0.0010597041435274068,0.07142857142857142,0.28729204529568014,0.07142857142857142,9.044599566505263e-06,0.0434253836686834,1.39180132843721,0.08395406584899238,0.08238237732578996,11.911275408610862
pl_dmin2,3.0,2,,1000000,4,12349,pl_dmin2_g3.0_n1000000_d2_r4,999999,1549882,3.0997670997671,50,1,1,3,618898,999999,1549882,0.01693317384503068,0.020351389731908975,0.0034182158868782953,0.06666666666666667,0.28544318444804445,0.06666666666666667,9.678156143499958e-06,0.04646547285535286,1.4543379277276693,0.08604640165990793,0.08436501160227278,11.621636474148291,1.0,999999,1549882,0.016933173845029348,0.020351389731916747,0.003418215886887399,0.06666666666666667,0.28544318444804445,0.06666666666666667,9.678156143499958e-06,0.04646547285535286,1.4543379277276693,0.08604640165990791,0.08436501160227278,11.621636474148293,0.999996999997,999996,1549879,0.016933173845550042,0.020351389733175518,0.0034182158876254753,0.06666666666666667,0.28544558663261144,0.06666666666666667,9.678174876877484e-06,0.04646491758388881,1.4543463433234516,0.08604640166187356,0.08436501160662935,11.621636473882807
pl_dmin3,3.0,3,,1000000,0,12345,pl_dmin3_g3.0_n1000000_d3_r0,1000000,2441005,4.88201,50,2,1,0,3,1000000,2441005,0.16119046644483026,0.16402667475753363,0.00283620831270337,0.38461538461538464,0.25469283346361016,0.25469283346361016,0.4999899631504237,0.26594927089457004,-0.41218558953197004,0.04796640550390307,0.03784143084156827,20.847924489956394,1.0,1000000,2441005,0.16119046644482826,0.1640266747575494,0.0028362083127211335,0.38461538461538464,0.25469283346361016,0.25469283346361016,0.4999899631504237,0.26594927089457004,-0.41218558953197004,0.04796640550390368,0.037841430841568754,20.847924489956128,1.0,1000000,2441005,0.16119046644483626,0.1640266747575594,0.002836208312723132,0.38461538461538464,0.25469283346361016,0.25469283346361016,0.4999899631504237,0.26594927089457004,-0.41218558953197004,0.04796640550390373,0.03784143084156877,20.847924489956107
pl_dmin3,3.0,3,,1000000,2,12347,pl_dmin3_g3.0_n1000000_d3_r2,1000000,2442016,4.884032,50,2,1,0,2,1000000,2442016,0.15986581498347108,0.16065547404587854,0.0007896590624074662,0.37662337662337664,0.25549721111002366,0.25549721111002366,0.49999897625568385,0.2615570495852607,-0.38803419295139285,0.04724317898796432,0.03686539252627052,21.16707684414633,1.0,1000000,2442016,0.15986581498347419,0.16065547404588298,0.0007896590624087985,0.37662337662337664,0.25549721111002366,0.25549721111002366,0.49999897625568385,0.2615570495852607,-0.38803419295139285,0.04724317898797166,0.03686539252627628,21.16707684414304,1.0,1000000,2442016,0.1598658149834773,0.16065547404589275,0.0007896590624154598,0.37662337662337664,0.25549721111002366,0.25549721111002366,0.49999897625568385,0.2615570495852607,-0.38803419295139285,0.04724317898795748,0.03686539252626517,21.167076844149392
pl_dmin3,3.0,3,,1000000,1,12346,pl_dmin3_g3.0_n1000000_d3_r1,1000000,2437622,4.875244,50,2,1,0,3,1000000,2437622,0.15923168363465345,0.16263753638237466,0.0034058527477212053,0.373134328358209,0.25545595891057227,0.25545595891057227,0.49999753858473545,0.2605418313421851,-0.3788884618433742,0.03710434436011997,0.029489779984334684,26.951021969136516,1.0,1000000,2437622,0.15923168363465234,0.162637536382374,0.0034058527477216494,0.373134328358209,0.25545595891057227,0.25545595891057227,0.49999753858473545,0.2605418313421851,-0.3788884618433742,0.03710434436011994,0.02948977998433464,26.95102196913654,1.0,1000000,2437622,0.15923168363465567,0.16263753638238687,0.0034058527477311973,0.373134328358209,0.25545595891057227,0.25545595891057227,0.49999753858473545,0.2605418313421851,-0.3788884618433742,0.03710434436011988,0.02948977998433462,26.951021969136583
pl_dmin3,3.0,3,,1000000,3,12348,pl_dmin3_g3.0_n1000000_d3_r3,1000000,2439772,4.879544,50,2,1,0,3,1000000,2439772,0.1637625469593842,0.16403045650458337,0.0002679095451991742,0.3888888888888889,0.25154584243596734,0.25154584243596734,0.49999959012563466,0.2806647506406336,-0.43566842112441406,0.03357772555393488,0.025686357978252684,29.78164790803744,1.0,1000000,2439772,0.16376254695937043,0.16403045650457915,0.0002679095452087221,0.3888888888888889,0.25154584243596734,0.25154584243596734,0.49999959012563466,0.2806647506406336,-0.43566842112441406,0.03357772555398195,0.02568635797828896,29.781647907995687,1.0,1000000,2439772,0.16376254695936887,0.1640304565045847,0.00026790954521582755,0.3888888888888889,0.25154584243596734,0.25154584243596734,0.49999959012563466,0.2806647506406336,-0.43566842112441406,0.03357772555401551,0.025686357978314846,29.781647907965926
pl_dmin3,3.0,3,,1000000,4,12349,pl_dmin3_g3.0_n1000000_d3_r4,1000000,2442316,4.884632,50,2,1,0,4,1000000,2442316,0.16126452111677048,0.1628151345906228,0.0015506134738523247,0.38095238095238093,0.2542870327112849,0.2542870327112849,0.4999981574865824,0.266917344029192,-0.4042107039015138,0.038210337592593416,0.02992829582780817,26.170928157249183,1.0,1000000,2442316,0.16126452111677003,0.1628151345906148,0.0015506134738447752,0.38095238095238093,0.2542870327112849,0.2542870327112849,0.4999981574865824,0.266917344029192,-0.4042107039015138,0.03821033759259389,0.029928295827808583,26.17092815724886,1.0,1000000,2442316,0.16126452111677425,0.16281513459063324,0.001550613473858986,0.38095238095238093,0.2542870327112849,0.2542870327112849,0.4999981574865824,0.266917344029192,-0.4042107039015138,0.038210337592594124,0.029928295827808756,26.1709281572487
